2665,11712
2360,10477
2199,9654
2130,9396
2180,9699
2602,11536
2309,10363
2158,10343
2003,9274
1963,9007
1949,8893
2131,10471
2351,11523
2099,10410
2449,11979
2441,11953
2011,9059
2257,10217
1911,8412
2305,10235
2251,9953
2460,11378
2535,11257
2167,9830
2107,9480
2087,9343
2687,12283
2098,10082
2743,12071
2190,10072
2236,10010
2504,11515
2317,10992
2408,11213
2407,10967
1946,8681
1923,8565
2173,10485
2509,11022
2304,10306
1935,9057
1917,8925
1912,8885
2032,9794
2715,12268
2021,9559
2285,10216
2102,9957
2641,11802
2584,11465
2609,9080
2384,8961
2274,8576
2384,8548
2313,8566
2294,8521
2212,8338
2230,8420
2207,8386
2172,8270
2135,8250
2285,8745
2181,8371
2131,8204
2157,8331
2136,8313
2197,8491
2154,8289
2048,7761
2055,7914
2235,8490
2686,9395
2624,9388
2562,9140
2234,8294
2108,8287
2110,8254
2194,8608
2124,8459
2044,8090
2096,8174
2074,8052
2168,8213
2137,8087
2126,8140
2017,7795
1998,7754
2533,9350
2361,8826
2323,8841
2245,8560
2186,8451
2085,8134
2204,8533
2102,7997
2166,8152
1975,7439
1998,7512
1953,7403
1916,7211
1886,7088
1880,7056
1897,7161
2623,9308
2269,8404
2270,8141
2329,8423
2214,8181
2172,8027
2149,7931
2099,7941
2087,7880
2059,7808
2085,7833
2073,7781
2051,7677
2117,7848
2560,9364
2518,9295
2481,9321
2470,9286
2417,9083
2431,9143
2335,8958
2264,8759
2281,8824
2198,8562
2166,8417
2076,8023
2039,7850
2107,8032
2076,7986
2167,8184
2627,9156
2534,9171
2542,9209
2406,8729
2365,8750
2364,8787
2389,8827
2315,8700
2374,8934
2315,8745
2232,8529
2154,8393
2058,7942
2009,7706
2216,8119
1975,7391
1949,7368
2048,7717
2034,7641
2058,7601
1935,7273
2014,7473
2033,7506
2507,9407
2479,9396
2307,8869
2260,8630
2236,8612
2340,8714
2294,8546
2201,8420
2262,8493
2262,8522
1987,7795
2623,9361
2561,9313
2437,8937
2456,8977
2404,8997
2373,8851
2451,8869
2297,8631
2392,8904
2480,9005
2425,8969
2364,8878
2342,8865
2251,8702
2227,8674
2268,8797
2137,8352
2219,8636
2047,7993
2546,9289
2158,7861
2117,7748
2041,7383
2003,7313
1984,7220
2005,7242
1988,7154
1962,7127
1953,7079
2042,7552
2095,7700
2080,7746
1912,6716
1877,6673
1867,6609
1861,6578
1852,6526
2588,9354
2367,8663
2279,8376
2214,8094
2305,8393
2218,8145
2129,8049
2049,8060
2037,8023
2015,7941
2659,9396
2590,9153
2159,8063
2270,8306
2183,8116
2165,7962
2013,7413
1986,7287
2117,7793
2134,7812
2049,7312
1943,7025
1903,6685
1916,6839
1886,6848
1881,6823
2520,9088
2496,9095
2472,9064
2343,8581
2339,8669
2295,8664
2238,8386
2320,8509
2300,8471
2287,8495
2212,8312
2271,8462
2383,8424
2398,8513
2336,8461
2305,8342
2222,8226
2186,8088
2644,9228
2574,9187
2532,9063
2498,9061
2220,8269
2685,9453
2564,9445
2424,9032
2330,8771
2179,8343
2342,8911
2310,8801
2603,9202
2519,9116
2354,8536
2121,8110
2098,8060
2027,7896
2565,9239
2526,9250
2497,9165
2375,9043
2187,8635
2601,9043
2587,8979
2475,8667
2429,8694
2488,8965
2326,8601
2590,9315
2605,9421
2525,9035
2365,9014
2310,8965
2111,8327
2083,8272
2071,8168
2543,9422
2468,9159
2449,9082
2284,8879
2261,8890
2237,8763
2202,8667
2266,8664
2475,9241
2453,9226
2355,9218
1956,7813
2329,9099
2304,9109
2236,8947
2194,8803
2095,8469
2080,8428
2061,8350
2080,8367
2213,8704
2231,8583
2111,8229
2562,9086
2480,9368
2436,9248
2663,9309
2636,9458
2657,9356
2402,8686
2382,8621
2424,8818
2450,8795
2273,8431
2620,9128
2397,9022
2332,8992
2364,9071
2387,9179
2414,9211
2163,8468
2574,9388
2535,9389
2294,8715
2451,9344
2431,9360
2401,9347
2183,8698
2103,8404
2119,8382
2546,8895
2432,8765
2509,9372
2423,9442
2354,9162
2453,9003
2305,8769
2006,8131
2140,8490
2406,9157
2303,8902
2275,8937
2222,8843
2262,8236
2360,8973
2502,9242
2417,8897
2500,8905
2417,8867
2325,9017
2250,8915
2173,8732
2130,8594
2451,9029
2243,8460
2480,9189
2277,8608
2239,8788
2131,8165
2112,8081
1984,7678
1948,7499
1921,7341
1909,7319
1886,7188
2634,9188
2599,9243
2605,9271
2570,9277
2390,9133
2364,9139
2304,8990
2240,8825
2173,8579
2173,8526
2150,8513
2456,9110
2406,8787
2437,9057
2327,8887
2639,9428
2216,8455
2192,8142
2477,9126
2225,8740
2578,9469
2343,9047
2387,9097
2076,8104
2161,8240
2060,7889
2433,8845
2075,7632
2049,7528
2084,7557
2158,8103
2143,8432
2535,9140
2135,7996
2068,7701
2658,9280
2519,8945
2150,8635
2151,8550
2506,9208
2482,9216
2410,9263
2303,9076
2326,9145
2270,9011
2399,9050
2211,8970
2180,8872
1998,8176
2141,8727
2124,8680
2094,8527
2087,8497
2482,9030
2557,9115
2594,9015
2556,9012
2505,9016
2475,8904
2459,8950
2411,8932
2337,8797
2341,8628
2187,8318
2551,9040
2555,8980
2024,7821
1950,7623
1965,7582
2142,7785
1997,7595
2026,7741
2366,8712
2196,8203
2231,8359
2195,8238
2470,8833
2493,8877
2370,8599
2691,9428
2071,8294
2004,7985
1988,7931
2321,8929
2012,7666
1946,7448
2048,8154
2212,8783
2200,8731
2709,9484
2091,8202
2504,8991
2364,9111
2391,8869
2433,9315
2409,9322
2170,8495
2058,7967
2402,8761
2396,9237
2367,9241
2452,8894
2187,7947
2031,7606
2538,9466
2508,9500
2074,7858
2499,9274
2264,8856
2478,9464
2228,8890
2266,8728
2441,9188
2635,9548
2451,9400
2464,9428
2336,9193
2085,8240
2565,8923
2409,9112
2299,8588
2186,8167
2116,7899
2168,8611
2437,9283
2404,9289
2255,8331
2243,8151
2569,9337
2305,9043
2491,8803
2246,9000
2268,9089
2282,9138
2271,9162
2380,9446
2196,8759
1928,7429
2041,8252
2225,8919
2354,8439
2306,8313
2432,8728
2492,9440
2576,9059
2290,8849
2280,8972
2474,9519
2533,9502
1970,7755
1866,7263
2357,9282
2156,8675
2047,8129
2015,8225
1964,7961
2495,9346
1984,7546
2606,9480
2345,8489
2009,7870
2583,9120
2148,8126
2495,8934
2014,7574
2564,8877
2384,8578
2290,8204
2208,8041
2175,7896
2409,8639
2256,8086
2061,7653
2275,9038
2662,9473
2081,7921
2640,9255
2118,7975
2679,9369
2252,9131
2274,8692
1997,7847
1935,7602
2516,9453
2073,7475
2031,7245
1929,7556
2526,9325
2318,8649
2501,8832
2126,8565
2113,8436
2206,7973
2029,7689
1984,7725
1904,7271
1864,7102
